"articleid"	"citation"	"sampleid"	"study"	"sample"	"measure"	"reliability"	"n"	"estimate"	"ICyi"	"ICvi"	"TRRyi"	"TRRvi"	"splithalf"	"parts"	"parts_provided"	"delay"	"aggregate"	"aggregate_num"	"estimate_notes"	"estimate_searchable"	"source"
143	"Steffens, M. C. (2005). Implicit and explicit attitudes towards lesbians and gay men. Journal of Homosexuality, 49, 39–66."	288	"3"	1	"IAT"	"IC"	59	0.91	2.40794560865187	0.0701754385964912	NA	NA	NA	2	"No"	NA	"Combined two sub-samples who took IATs about own gender"	2	"gay men / lesbians IAT combined"	"Yes"	"Search"
144	"Steffens, M. C., & Buchner, A. (2003). Implicit Association Test: separating transsituationally stable and variable components of attitudes toward gay men. Experimental Psychology, 50, 33–48."	289	"1"	1	"IAT"	"IC"	103	0.89	2.20727491318972	0.0208441896821261	NA	NA	NA	20	NA	NA	NA	NA	"Didn't include TRRs, which were partial correlations"	"Yes"	"Search"
144	"Steffens, M. C., & Buchner, A. (2003). Implicit Association Test: separating transsituationally stable and variable components of attitudes toward gay men. Experimental Psychology, 50, 33–48."	290	"2"	1	"IAT"	"IC"	107	0.92	2.52572864430826	0.0200501253132832	NA	NA	NA	20	NA	NA	NA	NA	"Didn't include TRRs, which were partial correlations"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	291	"1"	1	"IAT"	"IC"	102	0.84	1.83258146374831	0.04	NA	NA	NA	2	"No"	NA	NA	NA	"IAT Control, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	291	"1"	1	"IAT"	"IC"	94	0.86	1.96611285637283	0.0434782608695652	NA	NA	NA	2	"No"	NA	NA	NA	"IAT Control, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	291	"1"	1	"IAT"	"TRR"	94	0.34	NA	NA	0.354092528962243	0.010989010989011	NA	NA	NA	"5 months"	NA	NA	"IAT Control"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	292	"1"	2	"IAT"	"IC"	97	0.77	1.46967597005894	0.0421052631578947	NA	NA	NA	2	"No"	NA	NA	NA	"IAT 5 out of 10, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	292	"1"	2	"IAT"	"IC"	74	0.85	1.89711998488588	0.0555555555555556	NA	NA	NA	2	"No"	NA	NA	NA	"IAT 5 out of 10, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	292	"1"	2	"IAT"	"TRR"	74	0.48	NA	NA	0.522984277591344	0.0140845070422535	NA	NA	NA	"5 months"	NA	NA	"IAT 5 out of 10"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"IC"	107	0.72	1.27296567581289	0.0380952380952381	NA	NA	NA	2	"No"	NA	NA	NA	"Anxiety Control, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"IC"	107	0.66	1.07880966137193	0.0380952380952381	NA	NA	NA	2	"No"	NA	NA	NA	"Anxiety Control, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"IC"	107	0.64	1.02165124753198	0.0380952380952381	NA	NA	NA	2	"No"	NA	NA	NA	"Calmness Control, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"IC"	107	0.67	1.10866262452161	0.0380952380952381	NA	NA	NA	2	"No"	NA	NA	NA	"Calmness Control, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"TRR"	107	0.24	NA	NA	0.244774112659353	0.00961538461538462	NA	NA	NA	"5 months"	NA	NA	"Anxiety Control"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	293	"1"	3	"SC-IAT"	"TRR"	107	0.13	NA	NA	0.130739850028878	0.00961538461538462	NA	NA	NA	"5 months"	NA	NA	"Calmness Control"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"IC"	120	0.7	1.20397280432594	0.0338983050847458	NA	NA	NA	2	"No"	NA	NA	NA	"Anxiety 5 out of 10, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"IC"	115	0.81	1.66073120682165	0.0353982300884956	NA	NA	NA	2	"No"	NA	NA	NA	"Anxiety 5 out of 10, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"IC"	120	0.71	1.23787435600162	0.0338983050847458	NA	NA	NA	2	"No"	NA	NA	NA	"Calmness 5 out of 10, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"IC"	115	0.64	1.02165124753198	0.0353982300884956	NA	NA	NA	2	"No"	NA	NA	NA	"Calmness 5 out of 10, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"TRR"	115	0.33	NA	NA	0.342828254415394	0.00892857142857143	NA	NA	NA	"5 months"	NA	NA	"Anxiety 5 out of 10"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	294	"1"	4	"SC-IAT"	"TRR"	115	0.14	NA	NA	0.140925576070494	0.00892857142857143	NA	NA	NA	"5 months"	NA	NA	"Calmness 5 out of 10"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	295	"2"	1	"IAT"	"IC"	60	0.86	1.96611285637283	0.0689655172413793	NA	NA	NA	2	"No"	NA	NA	NA	"Control, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	295	"2"	1	"IAT"	"IC"	60	0.86	1.96611285637283	0.0689655172413793	NA	NA	NA	2	"No"	NA	NA	NA	"Control, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	295	"2"	1	"IAT"	"TRR"	60	0.64	NA	NA	0.758173744684044	0.0175438596491228	NA	NA	NA	"1 week"	NA	NA	"Control, Table 2."	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	296	"2"	2	"IAT"	"IC"	61	0.87	2.04022082852655	0.0677966101694915	NA	NA	NA	2	"No"	NA	NA	NA	"5 out of 10, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	296	"2"	2	"IAT"	"IC"	61	0.8	1.6094379124341	0.0677966101694915	NA	NA	NA	2	"No"	NA	NA	NA	"5 out of 10, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	296	"2"	2	"IAT"	"TRR"	61	0.34	NA	NA	0.354092528962243	0.0172413793103448	NA	NA	NA	"1 week"	NA	NA	"5 out of 10, Table 2."	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	297	"2"	3	"IAT"	"IC"	60	0.88	2.12026353620009	0.0689655172413793	NA	NA	NA	2	"No"	NA	NA	NA	"Free association, Table 2, T1"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	297	"2"	3	"IAT"	"IC"	60	0.86	1.96611285637283	0.0689655172413793	NA	NA	NA	2	"No"	NA	NA	NA	"Free association, Table 2, T2"	"Yes"	"Search"
145	"Stieger, S., Göritz, A. S., & Burger, C. (2010). Personalizing the IAT and the SC-IAT: Impact of idiographic stimulus selection in the measurement of implicit anxiety. Personality and Individual Differences, 48, 940–944."	297	"2"	3	"IAT"	"TRR"	60	0.53	NA	NA	0.590145159841189	0.0175438596491228	NA	NA	NA	"1 week"	NA	NA	"Free association, Table 2."	"Yes"	"Search"
146	"Stieger, S., Göritz, A. S., Hergovich, A., & Voracek, M. (2011). Intentional faking of the single category implicit association test and the implicit association test. Psychological Reports, 109, 219–230."	298	"1"	1	"IAT"	"IC"	575	0.83	1.77195684193187	0.00698080279232112	NA	NA	NA	2	NA	NA	NA	NA	"Control"	"Yes"	"Search"
146	"Stieger, S., Göritz, A. S., Hergovich, A., & Voracek, M. (2011). Intentional faking of the single category implicit association test and the implicit association test. Psychological Reports, 109, 219–230."	299	"1"	2	"SC-IAT"	"IC"	575	0.69	1.17118298150294	0.00698080279232112	NA	NA	NA	2	NA	NA	NA	NA	"Anxiety Control"	"Yes"	"Search"
146	"Stieger, S., Göritz, A. S., Hergovich, A., & Voracek, M. (2011). Intentional faking of the single category implicit association test and the implicit association test. Psychological Reports, 109, 219–230."	299	"1"	2	"SC-IAT"	"IC"	575	0.63	0.994252273343867	0.00698080279232112	NA	NA	NA	2	NA	NA	NA	NA	"Calmness Control"	"Yes"	"Search"
147	"Suter, M., Pihet, S., Zimmermann, G., de Ridder, J., Urben, S., & Stephan, P. (2017). Predicting daily-life antisocial behaviour in institutionalized adolescents with Transgression-related Implicit Association Tests. Journal of Forensic Psychiatry and Psychology, 28, 881–900."	300	"1"	1	"IAT"	"IC"	83	0.8	1.6094379124341	0.0493827160493827	NA	NA	NA	2	NA	NA	NA	NA	"IA"	"Yes"	"Search"
147	"Suter, M., Pihet, S., Zimmermann, G., de Ridder, J., Urben, S., & Stephan, P. (2017). Predicting daily-life antisocial behaviour in institutionalized adolescents with Transgression-related Implicit Association Tests. Journal of Forensic Psychiatry and Psychology, 28, 881–900."	300	"1"	1	"IAT"	"IC"	87	0.65	1.04982212449868	0.0470588235294118	NA	NA	NA	2	NA	NA	NA	NA	"ISC"	"Yes"	"Search"
148	"Teige, S., Schnabel, K., Banse, R., & Asendorpf, J. B. (2004). Assessment of multiple implicit self-concept dimensions using the extrinsic affective simon task (EAST). European Journal of Personality, 18, 495–520."	301	"1"	1	"EAST"	"IC"	99	0.21	0.23572233352107	0.0412371134020619	NA	NA	NA	2	NA	NA	"Average of 3 trial types"	3	NA	"No"	"Search"
148	"Teige, S., Schnabel, K., Banse, R., & Asendorpf, J. B. (2004). Assessment of multiple implicit self-concept dimensions using the extrinsic affective simon task (EAST). European Journal of Personality, 18, 495–520."	301	"1"	1	"IAT"	"IC"	99	0.77	1.46967597005894	0.0274914089347079	NA	NA	NA	4	NA	NA	NA	NA	"shyness"	"Yes"	"Search"
148	"Teige, S., Schnabel, K., Banse, R., & Asendorpf, J. B. (2004). Assessment of multiple implicit self-concept dimensions using the extrinsic affective simon task (EAST). European Journal of Personality, 18, 495–520."	301	"1"	1	"IAT"	"IC"	99	0.76	1.42711635564015	0.0274914089347079	NA	NA	NA	4	NA	NA	NA	NA	"angriness"	"Yes"	"Search"
149	"Tibboel, H., De Houwer, J., Dirix, N., & Spruyt, A. (2017). Beyond associations: Do implicit beliefs play a role in smoking addiction? Journal of Psychopharmacology, 31, 43–53."	302	"1"	1	"IAT"	"TRR"	47	0.31	NA	NA	0.320545409301946	0.0227272727272727	NA	NA	NA	"unclear (not same session)"	NA	NA	"approach/avoid"	"Yes"	"Search"
149	"Tibboel, H., De Houwer, J., Dirix, N., & Spruyt, A. (2017). Beyond associations: Do implicit beliefs play a role in smoking addiction? Journal of Psychopharmacology, 31, 43–53."	302	"1"	1	"IAT"	"TRR"	47	0.59	NA	NA	0.677666067757962	0.0227272727272727	NA	NA	NA	"unclear (not same session)"	NA	NA	"liking"	"Yes"	"Search"
149	"Tibboel, H., De Houwer, J., Dirix, N., & Spruyt, A. (2017). Beyond associations: Do implicit beliefs play a role in smoking addiction? Journal of Psychopharmacology, 31, 43–53."	303	"2"	1	"IAT"	"TRR"	46	0.19	NA	NA	0.192337169219545	0.0232558139534884	NA	NA	NA	"unclear (not same session)"	NA	NA	NA	"Yes"	"Search"
150	"Van Duijvenbode, N., Didden, R., Korzilius, H. P. L. M., & Engels, R. C. M. E. (2016). The addicted brain: Cognitive biases in problematic drinkers with mild to borderline intellectual disability. Journal of Intellectual Disability Research, 60, 242–253."	304	"1"	1	"AAT"	"IC"	130	0.58	0.867500567704723	0.03125	NA	NA	NA	2	NA	NA	NA	NA	"yellow/blue frame AAT"	"Yes"	"Search"
151	"Vancleef, L. M. G., Peters, M. L., Gilissen, S. M. P., & De Jong, P. J. (2007). Understanding the Role of Injury/Illness Sensitivity and Anxiety Sensitivity in (Automatic) Pain Processing: An Examination Using the Extrinsic Affective Simon Task. The Journal of Pain, 8, 563–572."	305	"1"	1	"EAST"	"IC"	48	0.3	0.356674943938732	0.0869565217391304	NA	NA	0.18	2	NA	NA	"Average of 3 trial types"	3	"RT for panic words, pain-related words, social evaluation words"	"No"	"Author"
151	"Vancleef, L. M. G., Peters, M. L., Gilissen, S. M. P., & De Jong, P. J. (2007). Understanding the Role of Injury/Illness Sensitivity and Anxiety Sensitivity in (Automatic) Pain Processing: An Examination Using the Extrinsic Affective Simon Task. The Journal of Pain, 8, 563–572."	305	"1"	1	"EAST"	"IC"	58	0.53	0.755022584278033	0.0714285714285714	NA	NA	0.36	2	NA	NA	NA	NA	"RT"	"Yes"	"Author"
152	"Venta, A., Jardin, C., Kalpakci, A., & Sharp, C. (2016). The development and preliminary psychometric evaluation of an attachment implicit association task. Bulletin of the Menninger Clinic, 80, 255–280."	306	"1"	1	"IAT"	"IC"	104	0.5	0.693147180559945	0.0392156862745098	NA	NA	0.33	2	NA	NA	NA	NA	"self"	"Yes"	"Search"
152	"Venta, A., Jardin, C., Kalpakci, A., & Sharp, C. (2016). The development and preliminary psychometric evaluation of an attachment implicit association task. Bulletin of the Menninger Clinic, 80, 255–280."	306	"1"	1	"IAT"	"IC"	104	0.43	0.562118918153541	0.0392156862745098	NA	NA	0.27	2	NA	NA	NA	NA	"mother"	"Yes"	"Search"
152	"Venta, A., Jardin, C., Kalpakci, A., & Sharp, C. (2016). The development and preliminary psychometric evaluation of an attachment implicit association task. Bulletin of the Menninger Clinic, 80, 255–280."	306	"1"	1	"IAT"	"IC"	104	0.45	0.59783700075562	0.0392156862745098	NA	NA	0.29	2	NA	NA	NA	NA	"father"	"Yes"	"Search"
153	"Ventis, W. L., Ball, C. T., & Viggiano, C. (2010). A Christian humanist implicit association test: Validity and test-retest reliability. Psychology of Religion and Spirituality, 2, 181–189."	307	"1"	1	"IAT"	"TRR"	31	0.56	NA	NA	0.632833186665638	0.0357142857142857	NA	NA	NA	"6 months"	NA	NA	NA	"Yes"	"Search"
154	"Wang-Jones, T. T. S., Hattrup, K., Alhassoon, O. M., Ferdman, B. M., & Lowman, R. L. (2017). Development of gender identity implicit association tests to assess attitudes toward transmen and transwomen. Psychology of Sexual Orientation and Gender Diversity, 4, 169–183."	308	"1"	1	"IAT"	"IC"	344	0.95	2.99573227355399	0.0116959064327485	NA	NA	NA	2	"No"	NA	NA	NA	"Transmen"	"Yes"	"Search"
154	"Wang-Jones, T. T. S., Hattrup, K., Alhassoon, O. M., Ferdman, B. M., & Lowman, R. L. (2017). Development of gender identity implicit association tests to assess attitudes toward transmen and transwomen. Psychology of Sexual Orientation and Gender Diversity, 4, 169–183."	308	"1"	1	"IAT"	"IC"	344	0.95	2.99573227355399	0.0116959064327485	NA	NA	NA	2	"No"	NA	NA	NA	"Transwomen"	"Yes"	"Search"
154	"Wang-Jones, T. T. S., Hattrup, K., Alhassoon, O. M., Ferdman, B. M., & Lowman, R. L. (2017). Development of gender identity implicit association tests to assess attitudes toward transmen and transwomen. Psychology of Sexual Orientation and Gender Diversity, 4, 169–183."	308	"1"	1	"IAT"	"TRR"	344	0.45	NA	NA	0.484700278594052	0.00293255131964809	NA	NA	NA	"1 week"	NA	NA	"Transmen"	"Yes"	"Search"
154	"Wang-Jones, T. T. S., Hattrup, K., Alhassoon, O. M., Ferdman, B. M., & Lowman, R. L. (2017). Development of gender identity implicit association tests to assess attitudes toward transmen and transwomen. Psychology of Sexual Orientation and Gender Diversity, 4, 169–183."	308	"1"	1	"IAT"	"TRR"	344	0.48	NA	NA	0.522984277591344	0.00293255131964809	NA	NA	NA	"1 week"	NA	NA	"Transwomen"	"Yes"	"Search"
155	"Weck, F., & Höfling, V. (2015). Assessment of implicit health attitudes: A multitrait-multimethod approach and a comparison between patients with hypochondriasis and patients with anxiety disorders. Journal of Personality Assessment, 97, 55–65."	309	"1"	1	"IAT"	"IC"	129	0.8	1.6094379124341	0.031496062992126	NA	NA	NA	2	NA	NA	NA	NA	"IAT-Anxiety"	"Yes"	"Search"
155	"Weck, F., & Höfling, V. (2015). Assessment of implicit health attitudes: A multitrait-multimethod approach and a comparison between patients with hypochondriasis and patients with anxiety disorders. Journal of Personality Assessment, 97, 55–65."	309	"1"	1	"IAT"	"IC"	129	0.8	1.6094379124341	0.031496062992126	NA	NA	NA	2	NA	NA	NA	NA	"IAT-Hypochondriasis"	"Yes"	"Search"
156	"Weck, F., Bleichhardt, G., Witthöft, M., & Hiller, W. (2011). Explicit and implicit anxiety: Differences between patients with hypochondriasis, patients with anxiety disorders, and healthy controls. Cognitive Therapy and Research, 35, 317–325."	310	"1"	1	"IAT"	"IC"	95	0.85	1.89711998488588	0.043010752688172	NA	NA	NA	2	NA	NA	NA	NA	NA	"Yes"	"Search"
157	"Williams, A., Steele, J. R., & Lipman, C. (2016). Assessing children’s implicit attitudes using the affect misattribution procedure. Journal of Cognition and Development, 17, 505–525."	311	"1"	1	"AMP"	"IC"	70	0.73	1.30933331998376	0.0320855614973262	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"Search"
157	"Williams, A., Steele, J. R., & Lipman, C. (2016). Assessing children’s implicit attitudes using the affect misattribution procedure. Journal of Cognition and Development, 17, 505–525."	312	"2"	1	"AMP"	"IC"	57	0.67	1.10866262452161	0.0396694214876033	NA	NA	NA	12	NA	NA	NA	NA	NA	"Yes"	"Search"
157	"Williams, A., Steele, J. R., & Lipman, C. (2016). Assessing children’s implicit attitudes using the affect misattribution procedure. Journal of Cognition and Development, 17, 505–525."	312	"2"	1	"IAT"	"IC"	57	0.83	1.77195684193187	0.0727272727272727	NA	NA	NA	2	"No"	NA	NA	NA	NA	"Yes"	"Search"
